Kliniek Voor de Hand,Medisch specialistische zorg,"Wipmolenlaan 1, Woerden",0348-214016,https://voordehand.nl/
Solutalks GGz | Online therapie | Utrecht,Geestelijke gezondheidszorg,"Cornelis Houtmanstraat 20, Utrecht",085-0641733,https://www.solutalks.nl
FTB Multidisciplinair Gezondheidscentrum,Fysiotherapie,"Schoolstraat 53 C, Baarn",035-5435983,http://www.ftbbaarn.nl
"Fysio Centrum Amsterdam, locatie Osdorp",Fysiotherapie,"Pieter Calandlaan 1287, Amsterdam",020-2610274,https://www.fysiocentrumamsterdam.nl/
Fysiotherapie De Leeuwerik,Fysiotherapie,"Leeuweriklaan 7 B, Hoogeveen",0528-265294,http://www.fysiotherapie-hoogeveen.nl
Fysius Rugexperts Amsterdam Zuid,Fysiotherapie,"Arent Janszoon Ernststraat 865 A, Amsterdam",088-0021700,https://www.fysius.nl
"Herman Spanjaard, zelfstandig bedrijfsarts",Arbozorg,"Schoolstraat 22, Halfweg",,
Stichting Oase Palliatieve Zorg,Organisatie,"Blanckerhofweg 13, Alkmaar",072-5142300,https://oasepalliatievezorg.nl/
Fysiotherapie Radier,Fysiotherapie,"Nieuwe Keizersgracht 45, Amsterdam",06-24402887,https://fysiotherapieradier.nl/
Amarecare,Wijkverpleging,"Olympiaweg 28 A, Rotterdam",06-28147301,
Home Instead Thuisservice Enschede e.o.,Wijkverpleging,"Hengelosestraat 100, Enschede",053-3030122,http://www.homeinstead.nl/enschede
"Zorgstroom, Sint Jans Hospice De Casembroot",Hospicezorg,"Nassaulaan 6 8, Middelburg",0118-632010,http://www.hospicemiddelburg.nl
ADHDcentraal Maastricht,Geestelijke gezondheidszorg,"Stationsplein 8 C, Maastricht",088-3131212,http://www.adhdcentraal.nl
Psychologenpraktijk Roosen,Geestelijke gezondheidszorg,"Pitrus 22, Malden",06-46600472,https://www.psychologenpraktijkroosen.nl/
"Wijkgezondheidscentrum Lindenholt, Fysiotherapie",Fysiotherapie,"Horstacker 1644, Nijmegen",024-3781818,https://www.wgclindenholt.nl/
Buurtzorg Almelo Oost,Wijkverpleging,"Drakensteyn 83, Almelo",06-23706824,http://www.buurtzorgnederland.com
Fysio Daryl,Fysiotherapie,"Westelijk Halfrond 429, Amstelveen",020-8890557,http://www.fysiodaryl.nl
Voeding & Leefstijl Remijnse,Diëtetiek,"President Kennedylaan 15, Den Haag",070-3225020,http://www.mariette-remijnse.nl
Chirurgisch Expertisecentrum,Organisatie,"Edisonbaan 22, Nieuwegein",030-3079400,https://www.chirurgisch-expertisecentrum.nl/
"Chirurgisch Expertisecentrum, locatie Nieuwegein",Medisch specialistische zorg,"Edisonbaan 22, Nieuwegein",030-3079400,https://www.chirurgisch-expertisecentrum.nl/
Co-eur,Organisatie,"Vivaldipalntsoen 200, Utrecht",088-2774000,https://www.co-eur.com
Diëtistenpraktijk je Voeding Natuurlijk,Diëtetiek,"Torenstraat 225, Dordrecht",06-19208038,http://www.jevoedingnatuurlijk.nl
Praktijk voor Fysiotherapie en Manuele therapie Henk van Holstein en Paul van der Meer,Fysiotherapie,"Veerpolder 14 C, Warmond",071-3011812,https://www.fysiomanueelwarmond.nl/
SMC Noord,Fysiotherapie,"Havenstraat 36, Erica",0591-745175,https://smcnoord.nl/
"Fysiosportief fysiotherapie, locatie Vechtstraat",Fysiotherapie,"Vechtstraat 52, Groningen",050-3136988,https://www.fysiosportiefgroningen.nl/
Kinderfysiotherapie De Zeeuw,Organisatie,"Hoofdstraat 358, Hoensbroek",06-10779241,https://www.kinderfysiodezeeuw.nl/
"Kinderfysiotherapie De Zeeuw, locatie Paramedisch Centrum Hoensbroek",Fysiotherapie,"Hoofdstraat 358, Hoensbroek",06-10779241,https://www.kinderfysiodezeeuw.nl/
Logopediepraktijk Lente,Logopedie,"Hondsdonk 58, Breda",06-83008106,https://www.logopediepraktijklente.nl/
Zana Sport & Fysio,Fysiotherapie,"Ringoven 33, Arnhem",06-48567300,https://www.zanafysio.nl/
Buurtzorg De Lier,Wijkverpleging,"Hoofdstraat 88, De Lier",06-12027973,http://www.buurtzorgnederland.com
FysioJur,Fysiotherapie,"Mr. Groen van Prinstererlaan 73, Amstelveen",06-43266474,https://www.fysiojur.nl/
"Fysio Physics Fysiotherapie, locatie Rotterdam",Fysiotherapie,"Dwarsdijk 78, Rotterdam",088-3232500,https://www.fysiophysics.nl
"Fysiotherapiepraktijk Doevendans, Volkers en van der Wey",Fysiotherapie,"Harmen Sytstrastraat 6 A, Sneek",0515-423836,http://www.fysiosneek.nl
Oefentherapie Mensendieck Tilburg,Oefentherapie,"Korvelplein 184, Tilburg",06-43500544,https://www.oefentherapie-in-tilburg.nl/
Rivas Zorggroep Verpleeghuis Lingesteyn,Verpleeghuiszorg,"Lingesteynplantsoen 20, Leerdam",0900-8440,http://www.rivas.nl/lingesteyn
Balans Werkt Ergotherapie en Re-integratie,Ergotherapie,"Gildenveld 26 H, Zeewolde",06-27164044,https://ergotherapiezeewolde.nl/
Buurtzorg Stadskanaal de Borgen,Wijkverpleging,"Lilienthalplein 7, Stadskanaal",06-13466293,http://www.buurtzorgnederland.com
Buurtzorg Wijk aan Zee,Wijkverpleging,"Relweg 11 A, Wijk aan Zee",06-22936056,http://www.buurtzorgnederland.com
Fysio Inc,Fysiotherapie,"Korte Verspronckweg 7-9, Haarlem",023-2058113,https://www.fysio-inc.nl/
Fysiotherapie B&O,Fysiotherapie,"Jacobsstaf 52 F, Zwaag",0229-764444,https://zwaag.fysiobo.nl/
Fysiotherapie Fleringen Saasveld,Organisatie,"Oldenzaalseweg 90, Fleringen",06-42210005,https://fysiofleringen.nl/
"Fysiotherapie Fleringen Saasveld, locatie Fleringen",Fysiotherapie,"Oldenzaalseweg 90, Fleringen",06-42210005,https://fysiofleringen.nl/
Huisartsenpraktijk van Bracht & Dorgelo,Huisartsenzorg,"Morra 39, Drachten",0512-515003,https://vanbrachtendorgelo.nl/
"Physique Preventiecentrum, locatie Arnhem Zuid",Fysiotherapie,"Wassenaarweg 7, Arnhem",026-3700243,https://www.fysiophysique.nl/
Psychotherapiepraktijk Alwin Man,Geestelijke gezondheidszorg,"Tjabbesstreek 28, Blijham",,
Verloskundige Praktijk Beverwijk,Verloskundige zorg,"Schouwenaarsstraat 2 C, Beverwijk",0251-249290,http://www.verloskundigepraktijkbeverwijk.nl
"Diëtistenpraktijk Naomi de Werdt, locatie Empel",Diëtetiek,"Brink 4, 's-Hertogenbosch",06-22403889,https://www.naomidewerdt.nl/
Fysiothese Aaltje Noordewierstraat,Fysiotherapie,"Aaltje Noordewierstraat 332, Den Haag",070-3910681,http://www.fysiotherapieaaltjenoordewierstraat.nl
HandsOnCare Rozendaal,Medisch specialistische zorg,"Rosendaalselaan 30, Rozendaal",088-8910030,https://www.handsoncare.nl/
LAS Psychologie,Geestelijke gezondheidszorg,"Goirkestraat 43, Tilburg",013-5453483,https://www.laspsychologie.nl
Nicon Care,Wijkverpleging,"Montfoorthof 82, Amsterdam",020-7720088,http://www.niconcare.nl
Thebe Hospice Breda,Hospicezorg,"Grieglaan 4, Breda",076-5609955,https://www.thebe.nl/kortdurend-verblijf/hospices/thebe-hospice-grieglaan
"Verloskundigenpraktijk Goed Begin, locatie Generaal Urquhartlaan",Verloskundige zorg,"Generaal Urquhartlaan 18 M, Oosterbeek",06-50281646,https://goed-begin.com/
"Allerzorg Wondzorg & Dermatologie, regio Friesland",Wijkverpleging,"Rengerslaan 2, Leeuwarden",088-5721003,https://www.allerzorg.nl/specialismen/wondzorg-en-dermatologie
"De Hoop ggz, Hoop Online, digitale polikliniek",Geestelijke gezondheidszorg,"Provincialeweg 74, Dordrecht",078-6111111,https://www.dehoop.org/hooponline
Ergotherapie Cooijmans & Dellemijn,Ergotherapie,"Francijntje de Kadtlaan 44 E, Vlaardingen",085-0043156,http://www.ergotherapie-cooijmans-dellemijn.nl/
Fysio Frerejean,Fysiotherapie,"Anna Blamanstraat 21, Gorinchem",06-42231773,https://www.fysiofrerejean.nl
Mediplan Kraamzorg,Kraamzorg,"Carmelitessenstraat 4, Eindhoven",040-492998,https://www.mediplan.nl/
Pitom Oefentherapie,Oefentherapie,"Johanna Naberstraat 77 M, Alkmaar",072-5620161,https://www.pitom.nl/
24 uurs Wijkzorg,Wijkverpleging,"Beresteinlaan 126 A, Den Haag",070-7709009,https://www.24uurswijkzorg.nl/
WeekstartGezond,Organisatie,"Stadserf 108, Schiedam",010-3076688,https://weekstartgezond.nl/
"WeekstartGezond, locatie Schiedam Centrum",Diëtetiek,"Stadserf 108, Schiedam",010-3076688,https://weekstartgezond.nl/
Bekkenfysiotherapie Bergh,Fysiotherapie,"Maaseikerweg 45, Weert",06-57736861,https://www.bekkenfysiotherapiebergh.nl/
Fysiotherapie Elf-Helmond,Fysiotherapie,"Burgemeester Krollaan 21 B, Helmond",0492-526613,https://www.elf-helmond.nl/
Fysiotherapie Het Nieuwland,Fysiotherapie,"Admiraal Helfrichlaan 89 A, Dieren",06-53217097,http://www.fysiotherapiehetnieuwland.nl/
Praktijk Leenaars,Geestelijke gezondheidszorg,"De Hooge Krocht 42, 2201TX 42, Noordwijk",06-18263265,http://www.leenaarscp.nl
"TSN Zorg, Opende",Wijkverpleging,"Hoflaan 5, Grootegast",088-1103040,https://tsnzorg.nl
Vrijheid Fysiotherapie,Organisatie,"Bachlaan 68, Culemborg",06-81837609,https://vrijheidfysiotherapie.nl/
"Zorggroep Meander, Woonzorgcentrum Parkheem",Verpleeghuiszorg,"Irenelaan 2, Stadskanaal",0598-686868,https://www.zgmeander.nl
Diëtistenpraktijk Voeding Plus Advies,Diëtetiek,"Justus Halbertsmastraat 2, Amsterdam",020-3629376,https://www.voedingplusadvies.nl/
Fysiotherapie Geerdink,Fysiotherapie,"Passage 4, Brunssum",045-5641626,https://www.fysiogeerdink.nl
Fysiotherapie van der Vliet,Organisatie,"Molenstraat 2 A, Sint Anthonis",0485-382272,https://www.fysiovandervliet.nl/
Psychologenpraktijk Chris van Oeveren,Geestelijke gezondheidszorg,"Oud-Wulvenlaan 115, Utrecht",06-51644265,https://www.psychologenpraktijkchrisvanoeveren.nl/
TPR | Tandartsenpraktijk Roelofarendsveen,Mondzorg,"Centrumoever 12, Roelofarendsveen",,
ZorgAccent - Wijkverpleging Team Almelo Beeklust,Wijkverpleging,"Valeriusstraat 83 A, Almelo",06-20594257,https://www.zorgaccent.nl
Centrum voor Beweging en Therapie De Nieuwe Velden,Fysiotherapie,"Distelstraat 1, Valkenswaard",040-2012855,http://www.cbtdenieuwevelden.nl
De Rooy Fysiotherapie,Fysiotherapie,"Laan van Hilbelink 6, Winterswijk",0543-532350,http://www.derooyfysio.nl
Diëtistenpraktijk De Friese Meren,Organisatie,"Age Hylkes Trompstrjitte 30, Woudsend",06-57269461,https://www.dietistdefriesemeren.nl
"Diëtistenpraktijk De Friese Meren, Woudsend",Diëtetiek,"Age Hylkes Trompstrjitte 30, Woudsend",06-57269461,http://www.dietistdefriesemeren.nl
Fysio Barendrecht,Fysiotherapie,"Achterom 1 A, Barendrecht",0180-849257,https://www.fysio-barendrecht.nl/
Fysiotherapie Groenink,Fysiotherapie,"Albrandswaardsedijk 74 T, Poortugaal",06-49408684,https://www.fysiotherapiegroenink.nl/
Fysiotherapie Hoff,Fysiotherapie,"Europaweg 76 A, Schoonebeek",0524-745256,https://www.fysiotherapiehoff.nl/
Fysiotherapie Overschie,Organisatie,"Burgemeester Baumannlaan 53 B, Rotterdam",010-4374226,https://www.fysiotherapie-overschie.nl
Mindsession,Geestelijke gezondheidszorg,"Heuvelsepad 42, Ede",https://www.mindsession.nl,https://www.mindsession.nl
Verloskundigenpraktijk Weert,Verloskundige zorg,"Noordkade 2, Weert",0495-537130,http://verloskundigeweert.nl
Birth & Baby,Kraamzorg,"Van der Duyn van Maasdamstraat 76, Wassenaar",06-51580850,http://www.mybirthandbaby.com/
De christelijke zorgverzekeraar,Zorgverzekeringen,"Dellaertweg 1, Leiden",071-3083888,http://www.prolife.nl
Fysiotherapie Dorpen,Fysiotherapie,"Dorpen 30, Schagen",0224-296110,http://www.fysiotherapiedorpen.nl
Fysiotherapie 't Eikske,Fysiotherapie,"De Wendelstraat 3, Landgraaf",045-5416423,https://www.fysioheteikske.nl
Goed en Welzorg,Wijkverpleging,"Raedeckerstraat 10 A, Eindhoven",040-7820177,https://goedenwelzorg.nl
Logopediepraktijk M. Rep,Logopedie,"Overweg 9, Obdam",0226-453320,http://www.logopediepraktijkobdam.nl
Ortus.nu Kliniek voor Orthopedie en Echografie,Organisatie,"N.C.B.-laan 83, Veghel",085-9025902,https://www.ortus.nu
Praktijk voor oefentherapie Cesar Leidschendam,Oefentherapie,"Koningin Julianaweg 122, Leidschendam",070-3203912,http://www.oefentherapieleidschendam.nl
"Uttien en Vermeer, praktijk voor fysiotherapie en manuele therapie",Fysiotherapie,"Drs. W. van Royenstraat 30, Hoevelaken",033-2536059,http://www.uttien-vermeer.nl
Verloskundig Centrum Lansingerland,Organisatie,"Tjeerd Kuipersstraat 19, Bergschenhoek",010-5190985,https://vclverloskundigen.nl/
"Fysiotherapie Overschie, locatie Burgemeester de Josselin de Jonglaan",Fysiotherapie,"Burgemeester de Josselin de Jonglaan 97, Rotterdam",010-4154740,https://www.fysiotherapie-overschie.nl
Kirsten den Ouden Psychologie,Geestelijke gezondheidszorg,"Rosestraat 123, Rotterdam",06-29302196,https://www.kirstendenoudenpsychologie.com/
Logopedie en Communicatie Amsterdam,Logopedie,"Czaar Peterstraat 4, Amsterdam",020-4212130,http://www.logopedie-amsterdam.nl
Praktijk voor Verloskunde Aleida,Verloskundige zorg,"Broersvest 72 C, Schiedam",010-2040488,http://www.aleidaverloskunde.nl
Psychologiepraktijk van Beerendonk,Geestelijke gezondheidszorg,"Nijnselseweg 4, Best",06-51789201,http://www.ppvb.eu
"RAP Revalidatie, locatie Heerlen",Revalidatiezorg,"Akerstraat 27, Heerlen",045-5506565,http://www.rap-zorg.nl
Diëtistenpraktijk Dordrecht,Diëtetiek,"Van Ravesteyn-erf 329, Dordrecht",06-25283436,https://www.dietistenpraktijkdordrecht.nl
Echografiepraktijk TwentheCentrum,Medisch specialistische zorg,"Twenthe-plein 1, Almelo",0546-451230,http://www.echografiepraktijk.nl
Fysiotherapie Daelenbroeck,Fysiotherapie,"Kasteel Daelenbroeckstraat 16, Roermond",0475-350155,http://www.fysiotherapiedaelenbroeck.nl
Fysiotherapie Poeldijk,Fysiotherapie,"Dahliastraat 77, Poeldijk",0174-242707,http://www.fysiopoeldijk.nl
Neuron psychologie,Geestelijke gezondheidszorg,"Javalaan 52, Zeist",06-18787202,https://www.neuronpsychologie.nl/
"Oefentherapie Heinkenszand, A. de Feiter",Oefentherapie,"Hoefbladstraat 1, Heinkenszand",06-29335398,http://www.oefentherapieheinkenszand.nl
Puur Verloskunde,Verloskundige zorg,"Castellumplein 10, Valkenburg",06-42421300,https://puurverloskunde.com/
Summa Cura,Wijkverpleging,"Sutton 15, Apeldoorn",055-8080294,https://www.summa-cura.nl/
Voedingsadviesbureau VIE,Diëtetiek,"Schaapweg 10 C, Rijswijk",070-3960549,https://viedietist.nl
Centrum Fysiotherapie Valkenburg,Fysiotherapie,"Het Bat 5, Valkenburg",043-6016691,https://www.centrum-valkenburg.com/
Coöperatie Zorggroep Spaarnestad,Wijkverpleging,"Waarderweg 19, Haarlem",023-3060009,https://www.zorggroepspaarnestad.nl
FYSIO plus,Organisatie,"Zandkuilweg 4, Maasbracht",0475-463284,https://www.fysioplus.net
Praktijk voor Fysiotherapie van der Kooi,Fysiotherapie,"Vaart Zuidzijde 56, Appelscha",0516-431946,https://www.fysiotherapieappelscha.nl/
"Vrijheid Fysiotherapie, locatie Utrecht",Fysiotherapie,"Lepelaarstraat 1, Utrecht",06-81837609,http://www.vrijheidfysiotherapie.nl
Orthoparc kliniek voor innovatieve orthopedie,Organisatie,"Biltseweg 14, Bosch en Duin",088 891 0010,http://www.orthoparc.nl
MediDerm,Organisatie,"Randweg 3, Arnhem",026-3530219,https://www.mediderm.nl
Fysio Xtra,Organisatie,"Steenweg 65 A, Waardenburg",0418-651863,http://www.fysioxtra.nl
"Fysio Xtra, locatie Waardenburg",Fysiotherapie,"Steenweg 65 A, Waardenburg",0418-651863,http://www.fysioxtra.nl
FysioQ,Organisatie,"Kopenhagenstraat 5, Sittard",www.fysioq.nl,http://www.fysioq.nl
Fysiovision,Organisatie,"Wagenaarstraat 157, Geleen",046-4745348,https://fysiovision.nl/
"Orthoparc, Kliniek Bosch en Duin",Medisch specialistische zorg,"Biltseweg 14, Bosch en Duin",088-8910010,http://www.orthoparc.nl
Praktijk voor Fysiotherapie Daalmeer,Fysiotherapie,"Johanna Naberstraat 45, Alkmaar",072-5621477,http://www.fysiotherapiedaalmeer.nl
Tandartspraktijk Bas Hengeveld,Mondzorg,"Emmasingel 87, Weert",0495-550360,http://www.bashengeveld.nl
MRI Centrum Amsterdam,Medisch specialistische zorg,"Nijenburg 150, Amsterdam",088-0888888,http://www.mricentrum.nl
Fysio Centrum Amsterdam,Organisatie,"Baarsjesweg 224, Amsterdam",https://www.fysiocentrumamsterdam.nl/,https://www.fysiocentrumamsterdam.nl/
Fysiofit Den Haag,Organisatie,"Frankenslag 160, Den Haag",070-3546309,https://www.fysiofit.com/
Maatschap Fysio-Manuele Therapie Leidekker,Fysiotherapie,"Ganzendiepstraat 1 A, Almelo",0546-823924,https://leidekker-fysiotherapie.nl/
FysiOost,Fysiotherapie,"Andoornlaan 38, Papendrecht",078-6428546,http://www.fysioost.nl
iPractice,Organisatie,"Nieuwe Herengracht 47, Amsterdam",020-7717996,https://www.ipractice.nl/
Carpus Care,Organisatie,"Hoofdstraat 358, Hoensbroek",045-5235601,https://carpuscare.nl/
"Carpus Care, locatie Maastricht",Ergotherapie,"Parkweg 23, Maastricht",043-3101842,https://carpuscare.nl/
Fysio Annadal,Fysiotherapie,"Becanusstraat 15 A02, Maastricht",043-3262228,https://fysio-annadal.nl/
Mondhygiëne praktijk Tilburg,Mondzorg,"Rosmolenplein 60, Tilburg",013-5356529,http://www.mhp-tilburg.nl
Meiland Fysiotherapie,Organisatie,"Kornoeljelaan 6, Noordwijkerhout",0252-344564,https://www.mfysiotherapie.nl/
"Meiland Fysiotherapie, Kornoeljelaan",Fysiotherapie,"Kornoeljelaan 6, Noordwijkerhout",0252-344564,http://www.mfysiotherapie.nl
DC Klinieken Almere,Medisch specialistische zorg,"Louis Armstrongweg 28, Almere",088-0100900,https://www.dcklinieken.nl/vestigingen/dc-klinieken-almere/
Fytaal Roosendaal,Fysiotherapie,"Langdonk 5, Roosendaal",0165-533227,http://fytaal-roosendaal.nl
Dental Clinics Doetinchem - Lohmanlaan,Mondzorg,"Lohmanlaan 21, Doetinchem",0314-395573,http://www.dentalclinics.nl/tandarts/doetinchem-lohmanlaan/
Fysio en Manueel Therapie van den Bosch,Fysiotherapie,"Doctor H.A.W. van der Vechtlaan 32, Hasselt",038-4775370,https://fysiovdbosch.nl/
PoliDirect Alkmaar,Medisch specialistische zorg,"James Wattstraat 10 B, Alkmaar",088-8884555,https://www.polidirect.nl
"Fysio Centrum Kamminga, locatie Hart van Zuid",Fysiotherapie,"Langelermaatweg 58, Hengelo",085-7732188,https://www.fysiocentrumkamminga.nl
Huidtherapeut NL,Organisatie,"Dorpsstraat 3, Bleiswijk",https://www.huidtherapeut.nl,https://www.huidtherapeut.nl
Fysio043,Organisatie,"Frankenstraat 132 A, Maastricht",https://www.fysio043.nl/,https://www.fysio043.nl/
Fysiotherapie Plexus Uithoorn,Fysiotherapie,"Wiegerbruinlaan 77, Uithoorn",0297-532749,http://www.plexusuithoorn.nl
"Praktijk van Iersel Fysiotherapie, locatie Heracles Stadion",Fysiotherapie,"Van Riemsdijkplein 36-38, Almelo",0546-714040,https://www.praktijkvaniersel.nl
Fysiotherapie Marsdiep,Fysiotherapie,"Marsdiepstraat 125, Den Helder",0223-622475,https://www.fysiotherapiemarsdiep.nl
Praktijk voor Fysio- Manuele Therapie 't Hofse Veld,Fysiotherapie,"Kasteellaan 17, Well",0478-501743,http://www.hofseveld.nl
"Fysio043, locatie Wittevrouwenveld-Scharn",Fysiotherapie,"Frankenstraat 132 A, Maastricht",043-3477877,http://www.fysio043.nl
MFT De Woldstreek,Organisatie,"Hoofdweg 83, Slochteren",0598-421816,https://mftdewoldstreek.nl/
"MFT de Woldstreek, locatie Slochteren",Fysiotherapie,"Hoofdweg 83, Slochteren",0598-421816,https://mftdewoldstreek.nl/
Fysiotherapie Van Veenendaal,Fysiotherapie,"Meerlaan 257, Hillegom",0252-515795,http://www.fysiotherapievanveenendaal.nl
Groh Fysiotherapie,Fysiotherapie,"Minervaplein 2 E, Rotterdam",010-4610480,http://www.grohfysiotherapie.nl
Fysiotherapie Heykens & Sonneveldt,Fysiotherapie,"Hoofdstraat 358, Hoensbroek",045-8881767,http://www.heykenssonneveldt.nl
"Peter Elshout, Praktijk voor Fysiotherapie",Fysiotherapie,"Ploegstraat 153, Breda",076-5150641,https://www.peterelshout.nl/
Mind Body Health,Organisatie,"Jan van Brabantweg 67, Sassenheim",06-28814449,http://www.mindbodyhealth.nl
De Kraamvogel,Organisatie,"Louis Braillelaan 100, Zoetermeer",088-7788500,https://www.dekraamvogel.nl/
Fysiotherapie Benno Plus,Fysiotherapie,"Raadhuisstraat 49, Voorburg",06-30296973,http://www.fysiotherapiebennoplus.nl/
Fysiotherapie Breshamer,Fysiotherapie,"Tolgaarde 9, Wierden",0546-571505,https://fysiobreshamer.nl
De Balans,Organisatie,"Industriepark 55, Leek",0594-515515,https://www.debalans.nl/
"De Balans, locatie Leek",Fysiotherapie,"Industriepark 55, Leek",0594-515515,https://www.debalans.nl/
Jongmans-FysioSupport,Fysiotherapie,"Nispenseweg 3, Roosendaal",0165-234423,https://www.jongmans-fysiosupport.nl/
Dental Clinics Beesd,Mondzorg,"Homburg 3, Beesd",0345-682406,https://www.dentalclinics.nl/tandarts/beesd/
Fysiocentrum Ederveen - Lunteren,Organisatie,"Seringstraat 10 E, Ederveen",0318-830381,https://www.fysiocentrum-ederveen.nl/
Dental Clinics Hoogezand,Mondzorg,"Hoofdstraat 12 A, Hoogezand",0598-324926,http://www.dentalclinics.nl/tandarts/hoogezand/
"Fysiocentrum Ederveen - Lunteren, locatie Ederveen",Fysiotherapie,"Seringstraat 10 E, Ederveen",0318-830381,https://www.fysiotherapie-ederveen.nl
FysioAetsveld,Fysiotherapie,"Mr. C. Kooimancentrum 15 A, Weesp",0294-414477,https://www.fysioaetsveld.nl
"Fysiofit Den Haag, vestiging Statenkwartier",Fysiotherapie,"Frankenslag 160, Den Haag",070-3546309,http://www.fysiofit.com
MRI Centrum Den Bosch,Medisch specialistische zorg,"Hugo de Grootlaan 20-22, 's-Hertogenbosch",088-0888888,http://www.mricentrum.nl
Fysiozorg Rijssen,Fysiotherapie,"Roelf Bosmastraat 39 B, Rijssen",0548-517956,https://www.fysiozorg.nl
Tenwolde Fysiotherapie,Organisatie,"Ommoordsehof 11, Rotterdam",010-2207078,https://www.tenwoldefysio.nl/
Synergie Fysiotherapie en Fitness,Organisatie,"Burgemeester Aquariusstraat 27, Haelen",0475-591367,https://www.synergie-fysio-fit.nl
"Synergie Fysiotherapie en Fitness, locatie Haelen",Fysiotherapie,"Burgemeester Aquariusstraat 27, Haelen",0475-591367,http://www.synergie-fysio-fit.nl
Fysiotherapie Cabaret & van Oosten,Organisatie,"De Manning 5 B, Heerjansdam",078-6772692,https://www.fysiocabaretvanoosten.nl/
"Fysiotherapie Cabaret & van Oosten, locatie Heerjansdam",Fysiotherapie,"De Manning 5 B, Heerjansdam",078-6772692,https://www.fysiocabaretvanoosten.nl/
Fysiovision | Kniecentrum Plus,Fysiotherapie,"Jos Klijnenlaan 685 B, Geleen",046-4574587,https://fysiovision.nl/
"Tenwolde Fysiotherapie, locatie Rotterdam",Fysiotherapie,"Ommoordsehof 11, Rotterdam",010-2207078,https://www.tenwoldefysio.nl
Achterhoek Fysio,Organisatie,"Rooseveltstraat 106, Doetinchem",085-0750100,https://www.achterhoekfysio.nl
"Achterhoek Fysio, locatie Halle",Fysiotherapie,"Heurneweg 2, Halle",085-0750100,https://www.achterhoekfysio.nl/
MRI Centrum Breda,Medisch specialistische zorg,"Paardeweide 31, Breda",088-0888888,http://www.mricentrum.nl
"FysioQ, locatie Tunnelstraat",Fysiotherapie,"Tunnelstraat 85, Sittard",https://fysioq.nl/,https://fysioq.nl/
YorBody Fysiotherapie,Organisatie,"Plesmanlaan 131, Amsterdam",https://yorbodyfysiotherapie.nl/,https://yorbodyfysiotherapie.nl/
MediDerm Nijmegen,Huidtherapie,"Berg en Dalseweg 101, Nijmegen",024-3888740,http://www.mediderm.nl
OCON Orthopedische kliniek,Organisatie,"Postbus 546, Hengelo",088-7083370,http://www.ocon.nl
PoliDirect Nieuwegein,Medisch specialistische zorg,"Weverstedehof 6, Nieuwegein",088-8884555,https://polidirect.nl/polidirect-nieuwegein
Fysioflexx,Fysiotherapie,"Damstraat 46, Leidschendam",070-3263626,http://fysioflexx.nl/
De Fysio,Fysiotherapie,"Koppenlaan 24, Soesterberg",0346-350335,http://www.defysio.nl
"Fysiotherapie De Marren, locatie Balk - It Hoekstee",Fysiotherapie,"It Hoekstee 5, Balk",06-42968524,http://www.fysiotherapiedemarren.nl
PUUR Geboortecentrum,Verloskundige zorg,"Kruislaan 4 A, Hoofddorp",023-5642848,https://www.puurgeboortecentrum.nl/
"OCON Orthopedische kliniek, locatie Hengelo",Medisch specialistische zorg,"Geerdinksweg 141, Hengelo",088-7083370,http://www.ocon.nl
"Fysio Centrum Amsterdam, locatie Centrum, Baarsjesweg",Fysiotherapie,"Baarsjesweg 224, Amsterdam",020-2610274,https://www.fysiocentrumamsterdam.nl/
Thebe Wijkverpleging Tilburg Westermarkt,Wijkverpleging,"Roelof Kranenburgplein 52, Tilburg",088-1176799,https://www.thebe.nl/thebe-in-uw-buurt/buurtteams/buurtteam-tilburg-westermarkt/
"Omring Thuiszorg, Gespecialiseerde Verpleging West-Friesland",Wijkverpleging,"Nieuwe Steen 36, Hoorn",088-2068910,https://www.omring.nl/zorg-thuis/thuiszorgteam-zorg-behandeling-thuis
Fysio&Zo Aarle-Rixtel,Fysiotherapie,"Molenstraat 9 A, Aarle Rixtel",0492-381288,http://www.fysioenzoaarlerixtel.nl
Ferguson Hannewijk Tandartsen,Mondzorg,"Korte Vaart 11, Rijnsburg",071-4033408,https://fergusonhannewijktandartsen.nl/
Cardiologie Centrum Dokkum,Medisch specialistische zorg,"Birdaarderstraatweg 70, Dokkum",085-3038620,https://www.cardiologiecentra.nl/
Fysiotherapie Manuele Therapie Sonswijck,Fysiotherapie,"Van Lawick van Pabststraat 122, Arnhem",026-4430154,http://www.fysiobouten.nl
Fysiotherapie Starrenburglaan,Fysiotherapie,"Starrenburglaan 195, Wassenaar",070-5114269,http://www.fysiotherapiewassenaar.nl
DC Klinieken Schiedam,Medisch specialistische zorg,"Laan van Bol'Es 3, Schiedam",088-0100900,https://www.dcklinieken.nl/vestigingen/dc-klinieken-schiedam/
PoliDirect Goor,Medisch specialistische zorg,"Hengevelderstraat 36, Goor",088-8884555,https://www.polidirect.nl
Van Bakel Ergotherapie,Ergotherapie,"Sint Theresiaplein 9, Eindhoven",040-2517646,https://www.vanbakel-ergotherapie.nl/
Fysiotherapie de Oversteek,Fysiotherapie,"Carbatinastraat 3, Nijmegen",06-40180184,https://www.fysiotherapiedeoversteek.nl/
iPractice Amsterdam,Geestelijke gezondheidszorg,"Nieuwe Herengracht 47, Amsterdam",085-0294607,https://www.ipractice.nl
