"Verloskundigenpraktijk Vol Verwachting, locatie Geldrop",Verloskundige zorg,"Emopad 37 A, Geldrop",06-51249350,https://verloskundigenpraktijk-volverwachting.nl/
Verloskundigenpraktijk Vol Verwachting,Organisatie,"Burgemeester Termeerstraat 29 A, Mierlo",06-51249350,https://verloskundigenpraktijk-volverwachting.nl/
"Vincere, locatie Detox Margraten",Verslavingszorg,"Rijksweg 30-32, Margraten",085-4012575,https://www.vincere-ggz.nl/
Verloskundige praktijk De Ronding,Verloskundige zorg,"Kees van Lintstraat 1, Culemborg",0345-244015,https://www.deronding.nl
WelThuis De Meridiaan,Verpleeghuiszorg,"Banda-Hof 6, Capelle aan den IJssel",088-4262160,http://www.welthuis.nl
"Verloskundigen Praktijk Parkstad, locatie Landgraaf, Beneluxstraat",Verloskundige zorg,"Beneluxstraat 13, Landgraaf",045-5251291,https://www.verloskundigenpraktijkparkstad.nl/
Verloskundige praktijk Schoffelen-van Vleuten,Verloskundige zorg,"Concordiastraat 2 A, Maastricht",043-3251075,http://www.verloskundigenmaastricht.nl
Verloskundige praktijk De Ronding,Organisatie,"Kees van Lintstraat 1, Culemborg",0345-244015,https://deronding.nl
Verloskundigen Weesp,Verloskundige zorg,"Van Houten Industriepark 11 A, Weesp",0294-430317,http://www.verloskundigenweesp.nl
Xpert Handtherapie Almelo,Fysiotherapie,"Brugstraat 2, Almelo",088-7785206,https://xperthandtherapie.nl
"Voetencentrum Wender, Capelle aan den Ijssel",Podotherapie,"Floris Burgwal 194, Capelle aan den IJssel",088-4547700,https://podotherapeut.nl/
Vincere-GGZ,Organisatie,"Wilhelminastraat 47, Sittard",http://www.vincere-ggz.nl,http://www.vincere-ggz.nl
Verloskundige praktijk Miriam van Leuken,Verloskundige zorg,"Maaseikerweg 45, Weert",06-22791451,http://www.miriamvanleuken.nl
"Verloskundigen Praktijk Rotterdam Oost, locatie Gezondheidscentrum Fydok",Verloskundige zorg,"Nancy Zeelenbergsingel 811, Rotterdam",010-4141351,https://www.verloskundigenrotterdamoost.nl
VIVE vroedvrouwen in verbinding,Verloskundige zorg,"Wg-Plein 173, Amsterdam",https://www.vivevroedvrouw.nl/,https://www.vivevroedvrouw.nl/
YorBody Fysiotherapie Amsterdam-Noord,Fysiotherapie,"Distelweg 80 A, Amsterdam",06-33402019,https://yorbodyfysiotherapie.nl/praktijk/amsterdam-noord/
"Fysiotherapie Amsterdam Oost, locatie Willem Beukelsstraat",Fysiotherapie,"Willem Beukelsstraat 151 B, Amsterdam",020-6650729,http://www.ftao.nl
Tandheelkundig Centrum Nederland Emmastraat,Mondzorg,"Emmastraat 85, Alkmaar",072-5208123,https://www.tcn.nl/
Huidcare: Huid- en oedeemtherapie,Huidtherapie,"Witte de Withstraat 57, Hendrik-Ido-Ambacht",06-36205598,http://www.huid-care.nl
Tandarts Smile,Mondzorg,"Daalseweg 221, Nijmegen",024-6636916,https://www.tandartssmile.nl
"Dagelijks Leven, locatie Het Ussenhuis",Verpleeghuiszorg,"Schoutstraat 1 A, Oss",055-5766676,https://dagelijks-leven.nl/het-ussenhuis-oss
Buurtzorg Nunspeet West,Wijkverpleging,"Prins Bernhardstraat 17, Nunspeet",06-30438813,http://www.buurtzorgnederland.com
"Youz Hoofddorp, Ambulant",Geestelijke gezondheidszorg,"Spaarnepoort 1, Hoofddorp",088-3588700,http://www.youz.nl
Fysioplein,Organisatie,"Sweelinckplein 46, Den Haag",070-3451109,http://www.fysioplein.nl
"Zorgboog in Balans Helmond, Logopedie",Logopedie,"Kanaaldijk N.O. 70, Helmond",0492-348444,http://www.zorgbooginbalans.nl
Fysio Hamelers-Heijboer,Fysiotherapie,"Bieslanderweg 60 A-03, Maastricht",043-3252246,http://www.fysiohamelers.nl
Fysiotherapiepraktijk Lagerwey en van Dartel,Fysiotherapie,"Molenstraat 60-62, Bennekom",0318-416379,http://www.fysiotherapiebennekom.nl
YorBody Fysiotherapie Utrecht Kanaleneiland,Fysiotherapie,"Beneluxlaan 21-23, Utrecht",030-8771456,https://yorbodyfysiotherapie.nl/praktijk/utrecht-kanaleneiland/
De Beweegruimte,Fysiotherapie,"Molenkamp 62, De Bilt",030-8200290,http://www.debeweegruimte.nl
Kinderfysio Flink,Fysiotherapie,"Brink 1 D, Gieten",06-17123773,https://www.kinderfysioflink.nl/
Huidkliniek Dorlas,Huidtherapie,"Amsterdamstraat 75, Haarlem",023-5404900,http://www.huidtherapie-haarlem.nl
"Youz Maastricht, Ambulant",Geestelijke gezondheidszorg,"Parallelweg 45-47, Maastricht",088-3588910,http://www.youz.nl
Manuele Therapie Loverbos,Fysiotherapie,"Tramweg 30, Liessel",06-19483721,https://www.loverbos.nl
Keizer Kliniek Assen,Medisch specialistische zorg,"Amerikaweg 2, Assen",088-7838218,http://www.keizerkliniek.nl
Buurtzorg Wolvega e.o.,Wijkverpleging,"Van der Sandeplein 5, Wolvega",06-10862525,http://www.buurtzorgnederland.com
"Zorggroep Sint Maarten, Gravenstate",Verpleeghuiszorg,"Gravenallee 12, Denekamp",0541-358045,http://www.zorggroepsintmaarten.nl
Dr. Marie-Therese Feringa met Accuro Homeopathie Hilversum,Complementaire zorg,"Loosdrechtseweg 263 B, Hilversum",035-6284354,https://www.homeopathiehilversum.nl/
Allerzorg Verpleegtechnische zorg en thuiszorgteam Nijmegen e.o.,Wijkverpleging,"Graafseweg 274, Nijmegen",https://www.allerzorg.nl/specialismen/verpleegtechnische-zorg,https://www.allerzorg.nl/specialismen/verpleegtechnische-zorg
Fysiotherapie Lombardijen,Fysiotherapie,"Dumasstraat 217, Rotterdam",010-4190840,http://www.fysiotherapielombardijen
Loes Selten Instituur voor stem en keel,Organisatie,"Vijverlaan 30, Arnhem",06-45560020,https://www.loesselten.nl
Focus Diëtistenpraktijk,Organisatie,"Achterom 111, Delft",010-4614644,https://www.focus-dietistenpraktijk.nl/
Praktijk voor Fysiotherapie en Haptonomie Marie-Louise van Heijst,Fysiotherapie,"Zwaluw 5, Sint-Oedenrode",0413-475985,https://www.mlvh.nl/
"Loes Selten Instituut voor stem en keel, locatie Arnhem",Logopedie,"Vijverlaan 30, Arnhem",026-8482638,https://www.loesselten.nl
ZorgAccent - Wijkverpleging Team Almelo Castello team 1,Wijkverpleging,"Thomas Ainsworthlaan 14 2, Almelo",06-55698499,http://www.zorgaccent.nl
MTC Delft,Fysiotherapie,"Marshalllaan 1, Delft",015-2628160,http://www.mtcdelft.nl
"Verloskundige praktijk Amstelveen/Buitenveldert, locatie Amstelveen Westwijk",Verloskundige zorg,"Kamillelaan 1 Hs, Amstelveen",020-6470474,https://www.verloskundige-amstelveen.nl
Verloskundepraktijk de Tantes,Verloskundige zorg,"Hertog van Saxenlaan 36 C, Franeker",0517-398090,https://www.verloskundepraktijkdetantes.nl
"Fysio-, Sportfysio- en Manuele Therapie Jessy Maas",Fysiotherapie,"Gerst 41, Mierlo",0492-663376,http://www.jessymaas.nl
Medifit Fysiotherapie,Organisatie,"Zoete Inval 29, Breda",076-5149050,http://www.medifitfysiotherapie.nl
Oefentherapie Mensendieck Karolien Steijaert,Oefentherapie,"Zuideinde 80, Oostzaan",06-22116539,
Stemzorg,Logopedie,"Tongelresestraat 356, Eindhoven",06-51401822,https://www.stemzorg.nl/
"Voedingsadvies Broer, locatie Rotterdam - Healthcenter Zuid",Diëtetiek,"Ridderkerkstraat 70, Rotterdam",06-28038753,https://voedingsadviesbroer.nl/
Buurtzorg Rotterdam Schiebroek,Wijkverpleging,"Apollostraat 207 A, Rotterdam",06-12345627,http://www.buurtzorgnederland.com
SoKido Kinderfysio,Fysiotherapie,"Sloelaan 41, Terneuzen",06-51610508,https://www.sokido.nl/
"VondelFysio, locatie West",Fysiotherapie,"Overtoom 143, Amsterdam",https://www.vondelfysio.nl,https://www.vondelfysio.nl
"Heldr, locatie Emmen Bislett",Fysiotherapie,"Bislett 3, Emmen",0591-624832,https://wijzijnheldr.nl
Peek Fysio,Fysiotherapie,"Peppelkade 48, Houten",06-39303019,https://www.peekfysio.nl/
Hospice Alkmaar,Hospicezorg,"Blanckerhofweg 13, Alkmaar",072-5142300,https://www.hospice-alkmaar.nl
Fysiotherapie van der Heijden,Fysiotherapie,"Brederostraat 1, Oss",0412-634730,http://www.heijdensports.nl
Allerzorg Thuiszorgteam Lelystad,Wijkverpleging,"Meentweg 14 C, Lelystad",0320-236840,https://www.allerzorg.nl/specialismen/wijkverpleging
"Streekziekenhuis Koningin Beatrix, Buitenpolikliniek Eibergen",Medisch specialistische zorg,"J.W. Hagemanstraat 46-2, Eibergen",0543-544444,https://www.skbwinterswijk.nl
ZorgAccent - Wijkverpleging Team Harbrinkhoek-Mariaparochie,Wijkverpleging,"Almeloseweg 218, Mariaparochie (gem. Almelo)",06-13370865,http://www.zorgaccent.nl
Serum,Geestelijke gezondheidszorg,"Pandectendonk 18, Maastricht",043-3637881,http://www.serum.pro/
"Mensendieck Purmerend, mw. M. Stuiver",Oefentherapie,"Waterlandlaan 110, Purmerend",0299-438884,http://www.mensendieckpurmerend.nl
"Verloskundigen Midden Limburg, locatie Nederweert",Verloskundige zorg,"Loverstraat 8, Nederweert",06-10644332,http://www.verloskundigenmiddenlimburg.nl
Verloskundecentrum NOVA,Organisatie,"Eerste Van Swindenstraat 551 A, Amsterdam",020-6655542,https://verloskundecentrumnova.nl/
Buurtzorg Alphen aan den Rijn 2,Wijkverpleging,"Rijnhavenkade 8, Alphen aan den Rijn",06-22725917,http://www.buurtzorgnederland.com
"GewoonLise, Praktijk voor logopedie en stemcoaching",Logopedie,"Rozengracht 22, Zutphen",06-15000880,https://www.gewoonlise.nl/
"Ortus.nu Kliniek voor Orthopedie en Echografie, locatie Schijndel",Medisch specialistische zorg,"Steeg 6, Schijndel",085-9025902,https://www.ortus.nu
"Fysiotherapie Hofstra, locatie Maassluis",Fysiotherapie,"Elektraweg 2 D, Maassluis",010-3073626,https://fysiotherapiehofstra.nl/
Buurtzorg Drachten West,Wijkverpleging,"Eems 36, Drachten",06-23666867,https://www.buurtzorgnederland.com
Nova Zorggroep,Wijkverpleging,"Platinaweg 25, Den Haag",070-8201101,https://www.novazorggroep.nl/
"Focus Diëtistenpraktijk, locatie Rotterdam",Diëtetiek,"Kastanjeplein 4 B, Rotterdam",010-4614644,https://www.focus-dietistenpraktijk.nl/
SMT Zorg & Zorgadvies,Organisatie,"Eeftinksweg 33, Enschede",053-8882666,http://www.smtzorg.nl
Buurtzorg Amerongen,Wijkverpleging,"Kon. Wilhelminaweg 85, Amerongen",06-20599330,http://www.buurtzorgnederland.com
Mensendieck Moves Annette Booiman,Oefentherapie,"Roerdompstraat 35, Wormer",075-6426265,http://www.mensendieckmoves.nl
ZorgAccent - Wijkverpleging Team Tubbergen-Fleringen,Wijkverpleging,"De Eendracht 4-2, Tubbergen",06-22689648,http://www.zorgaccent.nl
The Food Hospital,Diëtetiek,"Verlengde Spiegelmakerstraat 13, Delfgauw",06-12320723,https://www.foodhospital.nl
Buurtzorg Niekerk,Wijkverpleging,"Smidshornerweg 18, Niekerk (gem. Westerkwartier)",06-12872622,https://www.buurtzorgnederland.com/
Heuvelrug Ergotherapie,Ergotherapie,"Koningin Wilhelminaweg 85, Amerongen",06-33689498,http://www.heuvelrug-ergotherapie.nl
De Praktijk voor Mondhygiëne Daniella Fiamingo,Mondzorg,"Parkstraat 38, Utrecht",030-2523787,http://www.fijngebit.nl
Tandartsenpraktijk J. Peijs,Mondzorg,"Archipelstraat 21, Nijmegen",024-3220296,https://www.tpjp.nl/
Fysiotherapie Lokman,Fysiotherapie,"Melis Stokelaan 2496 W, Den Haag",06-52446135,https://fysiotherapielokman.nl/
OsteoVitaal Groningen,Fysiotherapie,"Vechtstraat 73, Groningen",085-1302580,http://www.osteovitaal.nl
Sportho,Organisatie,"Langen Akker 106, Berg en Terblijt",06-12843451,http://www.sportho.nl
YorBody Fysiotherapie IJmuiden,Fysiotherapie,"Cock van der Doesstraat 22, IJmuiden",06-24450762,https://yorbodyfysiotherapie.nl/praktijk/ijmuiden/
Medkid,Medische kindzorg,"Zandoogjes 3, Breda",076-5712603,http://www.medkid.nl
De Vruchtenburg,Organisatie,"Straatweg 171, Rotterdam",010-2859594,http://www.devruchtenburg.nl
Diëtistenpraktijk Het IJtje,Organisatie,"Eslaan 7, Bussum",06-50451302,https://dietisthetijtje.nl/
Welkom Kraamzorg,Organisatie,"Aldetiendstraat 23, Uden",0900-2200066,http://www.welkomkraamzorg.nl
Fysiotherapiepraktijk Rijnkade,Fysiotherapie,"Rijnkade 14, Arnhem",026-4452525,http://www.fysiotherapierijnkade.nl
HandsOnCare Bosch en Duin,Medisch specialistische zorg,"Biltseweg 14, Bosch en Duin",088-8910030,https://www.handsoncare.nl/
Fysiotherapie Mecklenburg,Fysiotherapie,"Jan Mankeslaan 37, Heerenveen",06-21567713,http://www.fysiotherapiemecklenburg.nl/
Kraamzorg Het Maantje,Kraamzorg,"Schuifmaat 14, Den Haag",088-7950069,http://www.kraamzorghetmaantje.nl
Fitclinic Oldenzaal de Thij,Fysiotherapie,"Thijlaan 16 A, Oldenzaal",053-4366766,https://fitclinic.nl
Maatschap voor Fysiotherapie Bussum Zuid,Fysiotherapie,"Piet Heinlaan 50 C, Bussum",035-6938468,http://www.fysiotherapiebussumzuid.nl
Praktijk voor Psychologie Dr. Olga Kuyper,Geestelijke gezondheidszorg,"J.W. Frisolaan 7, Voorschoten",06-13159111,http://olgakuyperpsychologie.nl
Stepping Stones - Villa de Lawet,Verpleeghuiszorg,"Duivendaal 10, Wageningen",085-8087010,https://www.steppingstones.nl/zorgvillas/villa-de-lawet/
FysioDomstad,Organisatie,"Nachtegaalstraat 28, Utrecht",030-2920021,https://www.fysiodomstad.nl/
Cura Clinic Hoensbroek,Medisch specialistische zorg,"Schuureikenweg 60, Hoensbroek",045-5116720,https://cura.clinic/
Eminent Wonen & Zorg - Huize Sonnevanck,Verpleeghuiszorg,"Lichtenvoordseweg 3, Groenlo",0544-725900,http://www.eminent-wonen.nl/groenlo/
"SZR, Hospice Tiel",Hospicezorg,"Burgemeester Meslaan 49, Tiel",0800-0588,http://www.szr.nl
Kernpraktijken Fysiotherapie Weidevenne,Fysiotherapie,"Melbournestraat 2 C, Purmerend",0299-425683,http://www.kernpraktijken.nl
Cesar Amsterdam,Oefentherapie,"Domselaerstraat 10, Amsterdam",020-6937105,http://www.cesaramsterdam.nl
Flexia Zorggroep,Wijkverpleging,"Zetveld 9, Nootdorp",06-52628995,https://www.flexiazorggroep.nl/
Praktijk Suguna,Fysiotherapie,"Nieuwe Waterweg 54, Lelystad",0320-218108,http://www.suguna.nl
Rivas Zorggroep Hospice Lingesteyn,Hospicezorg,"Lingesteynplantsoen 20, Leerdam",0900-8440,https://www.rivas.nl/
Praktijk voor psychotherapie en EMDR,Geestelijke gezondheidszorg,"Bansingel 108, Oudenbosch",06-38347576,http://psycholoogrelyveld.nl
Huidskills,Huidtherapie,"Amnesty Internationalweg 5, Dordrecht",085-3037630,https://www.huidskills.nl/
Verloskundigen Oosterpark,Verloskundige zorg,"Ruyschstraat 71 H, Amsterdam",020-4635858,https://www.verloskundigenoosterpark.nl/
Motiv-eet,Diëtetiek,"Zonnebloemveld 1, Beuningen",06-13163675,http://www.motiveet.nl
Diëtistenpraktijk Kompas,Diëtetiek,"Landsweg 2 C, Vierpolders",06-24788425,https://www.dietistkompas.nl/
Buurtzorg Almelo West,Wijkverpleging,"Zeearend 2, Almelo",06-10250893,http://www.buurtzorgnederland.com
"amstermam, locatie Laagte Kadijk",Verloskundige zorg,"Laagte Kadijk 148, Amsterdam",020-2103170,https://www.amstermam.nl/
Cosmetique Totale Zoetermeer,Huidtherapie,"Schoutenhoek 82, Zoetermeer",085-9022080,https://www.cosmetique-totale.com/nl-nl
"Zorgwaard Thuiszorg, WVP Verpleegkundig technisch team",Wijkverpleging,"Zomerplein 15, Puttershoek",085-7829390,https://www.zorg-waard.nl
Fysioplus Middelhoff,Fysiotherapie,"Tweede Muntstraat 6, Breda",06-45755206,https://www.fysioplusbreda.nl/
Tandartspraktijk Liefde en Passie,Mondzorg,"Weideweg 9, Hengelo",074-3030509,https://www.tpliefdepassie.nl/
ZorgAccent - Wijkverpleging Team Wierden Noord,Wijkverpleging,"Kupersweg 2, Wierden",06-55698569,http://www.zorgaccent.nl
Psychotherapiepraktijk AMA van Nunen,Geestelijke gezondheidszorg,"Leest 12, Eindhoven",06-51552167,
"Diëtistenpraktijk Chantal Zou, locatie Medisch Centrum Balans",Diëtetiek,"Stationsweg 23, Den Haag",06-39492824,http://www.dietistzou.nl
Fysiotherapie Jongh en van Osta,Fysiotherapie,"Marga Klompelaan 7, Rijen",0161-226560,http://www.jonghenvanosta.nl
Mondhygiënepraktijk Heesch,Mondzorg,"Liniushof 2, Heesch",0412-769043,http://www.mondhygieneheesch.nl
The Migraine Clinic,Medisch specialistische zorg,"Mariotteplein 60, Amsterdam",020-2200233,https://themigraineclinic.org
"Fysiotherapie Troelstralaan-Westelijk Halfrond, locatie Westelijk Halfrond",Fysiotherapie,"Westelijk Halfrond 101, Amstelveen",020-6411973,http://www.praktijktroelstralaan.nl
"Jetteke Loomans, psychotherapie en coaching",Geestelijke gezondheidszorg,"Oudenoord 330, Utrecht",,
Jan Willem Fysiotherapie,Fysiotherapie,"Sandtlaan 56, Katwijk",071-5427734,http://www.janwillemfysiotherapie.nl
Tandartspraktijk A. van Cooten,Mondzorg,"Gooilandweg 227, Huizen",035-5252769,http://www.tandartspraktijkvancooten.nl
"Podotherapie Praktijk Holthuis, locatie Haarlem, Medisch Centrum Te Cleeff",Podotherapie,"'t Hoenstraat 9, Haarlem",06-19419877,http://www.podotherapieholthuis.nl
Fysio Hoofddorp,Fysiotherapie,"J.C. Beetslaan 161, Hoofddorp",023-5651528,http://www.fysiohoofddorp.nl
Van Bakel Podotherapie,Podotherapie,"Walramstraat 1, Sittard",046-4588228,https://www.vanbakelpodotherapie.nl
Tandartspraktijk Ambacht,Mondzorg,"Voorstraat 39, Vlaardingen",010-4343332,https://www.tandartspraktijkambacht.nl/
Ergotherapiepraktijk Zuid-Limburg,Organisatie,"Brouwersweg 100, Maastricht",043-3619880,https://www.ergotherapiepraktijk.nl
Sterk op Weg,Ergotherapie,"Leemberg 8 A, Ossendrecht",06-30730036,https://sterkopweg.nl/
Make a Move fysiotherapie,Fysiotherapie,"Houtlaan 20 A, Rotterdam",010-7660077,https://makeamove.today
Compleat Coaching,Diëtetiek,"W.L. Dollstraat 20, Lisse",06-14892087,http://www.compleat-coaching.nl
"Mind Body Health, locatie Noordwijk",Diëtetiek,"Heilige Geestweg 28 A, Noordwijk",06-28814449,http://www.mindbodyhealth.nl
Tandheelkundig Centrum Woubrugge,Mondzorg,"Bateweg 16 A, Woubrugge",0172-519277,http://www.tandartswoubrugge.nl
Kraamzorg Madelief,Kraamzorg,"Industrieweg 7 B, Klaaswaal",078-2050220,https://www.kraamzorgmadelief.nl/
September Zevenaar,Verpleeghuiszorg,"Molenstraat 42, Zevenaar",06-18216224,https://www.wonenbijseptember.nl/woonhuis/zevenaar
"SMT Zorg & Zorgadvies, regio Twente",Wijkverpleging,"Eeftinksweg 33, Enschede",053-8882666,http://www.smtzorg.nl/
Podotherapie van der Kaa Tilburg,Podotherapie,"Dragonstraat 21, Tilburg",013-4633986,https://www.allesovervoeten.nl
Verloskundige Praktijk Heemskerk,Organisatie,"Maltezerplein 21, Heemskerk",0251-232327,https://www.verloskundigen-heemskerk.nl/
"Verloskundige Praktijk Heemskerk, locatie Gezondheidscentrum Heemskern",Verloskundige zorg,"Maltezerplein 21, Heemskerk",0251-232327,https://www.verloskundigen-heemskerk.nl
"Kinderlogopedie Woerden, locatie Kallameer",Logopedie,"Kallameer 2, Woerden",https://www.kinderlogopediewoerden.nl/,https://www.kinderlogopediewoerden.nl/
"Treant, Thuiszorg Het Ellertsveld",Wijkverpleging,"Bonkersstraat 2, Schoonoord",http://www.treant.nl,http://www.treant.nl
Fysio Middelzee,Fysiotherapie,"It Oerd 19, Boazum",06-20087199,https://www.fysiomiddelzee.nl/
"Diëtistenpraktijk Yvonne Holdinga, locatie Gezondheidscentrum ’t Oude Klooster",Diëtetiek,"Burgemeester Van Houdtplein 22 H, Bladel",06-41924199,https://dietistenpraktijkholdinga.nl/
DieetPlaneet Haarlem Haarlemmerhoutkwartier Koninginnebuurt - Koninginneweg 113,Diëtetiek,"Koninginneweg 113, Haarlem",088-3438000,https://www.dieetplaneet.nl/
Psyworks,Geestelijke gezondheidszorg,"Karbeel 16, Gemert",0492-350863,http://www.psyworks.nl/
Staopstoelzorg,Overige zorg,"Riezebessum 5, Markelo",06-33009565,http://www.staopstoelwinkel.nl/zorg
Buurtzorg Stadskanaal de Wieke,Wijkverpleging,"Aziëlaan 22, Stadskanaal",06-83222722,http://www.buurtzorgnederland.com
Cosmetique Totale Breda,Huidtherapie,"Markendaalseweg 58, Breda",085-9022080,https://www.cosmetique-totale.com/nl-nl
Coöperatie Tot uw Dienst,Wijkverpleging,"De Klumper 2, Lieshout",06-30640121,https://www.ctud.nl/
Buurtzorg Lochem - Laren,Wijkverpleging,"Markt 3, Lochem",06-51423503,http://www.buurtzorgnederland.com
"Verloskundecentrum NOVA, locatie Van Swinden",Verloskundige zorg,"Eerste van Swindenstraat 551, Amsterdam",020-6655542,http://www.verloskundecentrumnova.nl
Huisartsenpraktijk de Admiraal,Huisartsenzorg,"Admiraal De Ruijterweg 215 A, Amsterdam",020-6121412,http://www.huisartsenpraktijkdeadmiraal.nl
Kinderfysiotherapie Wageningen,Fysiotherapie,"Rooseveltweg 408 C, Wageningen",0317-426121,https://kinderfysiowageningen.nl/
"HappyZorg, Wijkteam Nijmegen Midden-Zuid",Wijkverpleging,"Appelternhof 20, Malden",06-21947591,https://happyzorg.nl/thuiszorg/nijmegen/nijmegen-oost
Praktijk voor Manuele therapie Hans Kropman,Fysiotherapie,"Bellestein 61 G, Ede",0318-641810,http://www.beterbewegen.nl
Tandartsenpraktijk Villa Westhof,Mondzorg,"Berg en Dalseweg 172, Nijmegen",024-3233366,http://www.tandarts-villawesthof.nl
Shine Dental Care,Mondzorg,"Werf van Schouten 94, Dordrecht",078-8447389,https://shinedentalcare.nl/
Herbergier Grathem,Verpleeghuiszorg,"Brugstraat 52, Grathem",06-23835318,https://www.herbergier.nl/grathem
"Dieet Compleet, locatie Hoorn, Nieuwe Steen",Diëtetiek,"Nieuwe Steen 3, Hoorn",0229-295528,https://www.dieetcompleet.nl
"Stottercentrum Stedendriehoek, locatie Zutphen",Logopedie,"Vijfmorgenstraat 18, Zutphen",06-39173134,https://www.stottercentrumstedendriehoek.nl
Logopediepraktijk Stephanie Krabbendam,Logopedie,"Bouvignestraat 57, Hellevoetsluis",0181-335060,
FysioXpert Zeist,Fysiotherapie,"Kroostweg 49, Zeist",030-7210809,https://www.fysioxpertzeist.nl/
"DieetZO, locatie Medisch Centrum Novawhere Purmerend",Diëtetiek,"Prof. Mr. P.J. Oudlaan 7, Purmerend",085-0653466,https://www.dieetzo.nl/
Fysio Noordkade,Fysiotherapie,"Noordkade 5 A, Veghel",073-2340444,https://fysionoordkade.nl
Tandartspraktijk Acht,Mondzorg,"Waalstraat 5 B, Eindhoven",040-2620900,http://www.tandenenkiezen.nl
Health & Sports,Organisatie,"Dorpstraat 64, Buchten",046-4857575,https://www.healthandsports.nl/
Verloskundigenpraktijk Het Ooievaarsnest,Organisatie,"Raadhuisstraat 24, Heemstede",023-5714437,https://www.verloskundigenhetooievaarsnest.nl
"Verloskundigenpraktijk Het Ooievaarsnest, locatie Heemstede",Verloskundige zorg,"Raadhuisstraat 24, Heemstede",023-5714437,http://www.verloskundigenhetooievaarsnest.nl
"Psychologenpraktijk Optiment, locatie Sommelsdijk",Geestelijke gezondheidszorg,"Antoon Coolenstraat 110 108, Sommelsdijk",06-57317264,http://www.optiment.nu
"VondelFysio, locatie Zuid",Fysiotherapie,"Eduard van Beinumstraat 110, Amsterdam",https://www.vondelfysio.nl/,https://www.vondelfysio.nl/
Science For Rehab Fysiotherapie,Fysiotherapie,"Tarasconweg 2, Eindhoven",06-13852959,https://www.scienceforrehab.nl/
Fysio Fitaal,Fysiotherapie,"Veldhovenring 57, Tilburg",013-3020191,https://www.fysiofitaal.nl/
Esthetisch Medisch Centrum Gooi en Eemland,Medisch specialistische zorg,"Laan van Tergooi 8, Hilversum",088-7531440,https://emchilversum.nl/
"Cicero Zorggroep, Palliatieve Zorg Cicero Zorghuis",Hospicezorg,"St. Brigidastraat 3, Brunssum",0900-5009500,http://www.cicerozorggroep.nl
Het Gezondheidspunt,Organisatie,"Straatkantseweg 10, Haps",06-57410586,https://hetgezondheidspunt.nl/
E&G Zorg Nederland,Wijkverpleging,"Naritaweg 127, Amsterdam",085-2500169,https://www.egzorg.nl/
Cosmetique Totale Nijverdal,Huidtherapie,"Nijkerkendijk 38, Nijverdal",085-9022080,https://www.cosmetique-totale.com/nl-nl
Fysiotherapie 1000,Fysiotherapie,"Aaltenseweg 78, Varsseveld",0315-315537,https://fysiotherapie1000.nl/
Diëtistenpraktijk Anne-Marie,Organisatie,"Karmijnstraat 3, Almere",06-20389055,http://www.annemariedietist.nl
GPZ Centrum,Wijkverpleging,"Hullenbergweg 413, Amsterdam",085–0664343,http://www.gpzcentrum.nl/
Buurtzorg Blaricum,Wijkverpleging,"Schoolstraat 3, Blaricum",06-23072250,http://www.buurtzorgnederland.com
Seuren Orthopedische Schoentechniek,Hulpmiddelen,"Hoofdstraat 9, Herten",0475-334689,https://www.seurenschoenen.nl/
Pim Senior Wonen,Verpleeghuiszorg,"Geerstraat 1, Dorst",https://pimsenior.nl/,https://pimsenior.nl/
"Invorm, Praktijk Dieet- en Sportvoedingsadviezen, locatie Bleiswijk",Diëtetiek,"Dorpsstraat 3, Bleiswijk",06-51693371,https://www.invorm.net/
"Invorm, Praktijk Dieet- en Sportvoedingsadviezen",Organisatie,"Dorpsstraat 3, Bleiswijk",010-2653306,https://www.invorm.net/
Fysiotherapie Meesters,Organisatie,"Speelheideweg 61, Best",0499-398719,https://www.fysiomeesters.nl
"Finesse, praktijk voor fysio- en oedeemtherapie",Fysiotherapie,"Gerard Bildersstraat 3, Deurne",06-82380380,http://www.fysiofinesse.nl
"Diëtistenpraktijk Anne-Marie, locatie Karmijnstraat",Diëtetiek,"Karmijnstraat 3, Almere",06-20389055,http://www.annemariedietist.nl
Kraamzorg Novo Peri,Kraamzorg,"De Hoogjens 40, Sleeuwijk",0183-851568,http://www.novoperi.nl
Huidkliniek Bilthoven,Huidtherapie,"Professor Bronkhorstlaan 10 Gebouw 86, Bilthoven",06-28594130,https://www.huidkliniekbilthoven.nl/
Logopedie Miranda,Logopedie,"Jeroen Boschstraat 25, Dronten",06-26489642,http://www.logopediedronten.com
"Allerzorg Medische Kindzorg, regio Eindhoven",Medische kindzorg,"Provincialeweg 44, Veldhoven",088-5721780,https://www.allerzorg.nl/specialismen/kindzorg
September Apeldoorn Loolaan,Verpleeghuiszorg,"Loolaan 59, Apeldoorn",06-27130834,https://www.wonenbijseptember.nl/woonhuis/apeldoorn-loolaan
Fysiotherapie OpMaat,Organisatie,"Fornheselaan 6 E, Den Dolder",030-2285605,http://www.fysiotherapieopmaat.nl
Buurtzorg De Beerzen,Wijkverpleging,"Willibrordstraat 13, Oost-, West- en Middelbeers",06-12201328,http://www.buurtzorgnederland.com
"Gré van Ramshorst, diëtistenpraktijk",Organisatie,"Woldzoom 2 H, Roden",06-20728219,https://www.grevanramshorst.nl/
"Santé Partners Thuiszorg (STMR), Wijkteam Beusichem",Wijkverpleging,"Burgemeester Hommesstraat 2 A, Beusichem",0900-8433,https://www.santepartners.nl/
